El Cenizo city	Texas	3206	[[-99.51442600000001, 27.328056], [-99.49461850000002, 27.336068900000004]]
Carlyle city	Illinois	3208	[[-89.40606600000001, 38.603080999999996], [-89.344082, 38.645742000000006]]
Blue Earth city	Minnesota	3211	[[-94.13446900000001, 43.623023], [-94.079693, 43.66317600000001]]
Mansfield borough	Pennsylvania	3211	[[-77.093092, 41.79229300000001], [-77.06659300000001, 41.820437]]
Pitcairn borough	Pennsylvania	3215	[[-79.78424300000002, 40.399178000000006], [-79.76941500000001, 40.422630000000005]]
Shelby city	Montana	3216	[[-111.906131, 48.42501600000001], [-111.90425200000001, 48.426222]]
Tipton city	Iowa	3217	[[-91.147744, 41.756466999999994], [-91.11302900000001, 41.78331200000001]]
Manila city	Arkansas	3220	[[-90.20191600000001, 35.869080999999994], [-90.14149400000001, 35.90180599999999]]
Ponce Inlet town	Florida	3220	[[-80.971437, 29.06745], [-80.88546699999999, 29.135688000000002]]
Pierson township	Michigan	3221	[[-85.50246179999999, 43.315988999999995], [-85.4925058, 43.323282999999996]]
Kingstree town	South Carolina	3221	[[-79.84745000000001, 33.648731000000005], [-79.813431, 33.685148000000005]]
Monmouth Beach borough	New Jersey	3222	[[-74.003734, 40.322409], [-73.970981, 40.34944399999999]]
Cleveland city	Oklahoma	3222	[[-96.44316000000002, 36.26769], [-96.43442400000002, 36.273739000000006]]
Gosnell city	Arkansas	3225	[[-89.98744, 35.94423999999999], [-89.94947300000001, 35.985248999999996]]
Checotah city	Oklahoma	3225	[[-95.548527, 35.449502], [-95.50348199999999, 35.533935500000005]]
Cahokia township	Illinois	3226	[[-90.22273329999999, 38.540993], [-90.124668, 38.59017200000001]]
Hodgenville city	Kentucky	3226	[[-85.75166100000001, 37.549175000000005], [-85.717836, 37.58835500000001]]
Berlin township	Michigan	3227	[[-82.98776500000001, 42.893741], [-82.86566400000001, 42.984018]]
Riverside city	Missouri	3227	[[-94.66166450000001, 39.153091399999994], [-94.601236, 39.189058]]
Nesquehoning borough	Pennsylvania	3227	[[-75.927375, 40.832374], [-75.739455, 40.902984]]
Port Washington North village	New York	3228	[[-73.708236, 40.834973999999995], [-73.69048699999999, 40.850798]]
Ellsworth village	Wisconsin	3229	[[-92.49717100000001, 44.713767], [-92.456476, 44.75748299999999]]
South Jacksonville village	Illinois	3230	[[-90.248034, 39.682492], [-90.21486200000001, 39.715997]]
Welsh town	Louisiana	3232	[[-92.84143900000001, 30.217313], [-92.79169000000002, 30.253898000000003]]
Coplay borough	Pennsylvania	3232	[[-75.50634179999999, 40.6636212], [-75.48609390000001, 40.6777671]]
Netcong borough	New Jersey	3234	[[-74.71667000000001, 40.89088099999999], [-74.687595, 40.905994]]
Milan village	New Mexico	3234	[[-107.91216700000001, 35.160679], [-107.87137699999998, 35.218013000000006]]
Pomona village	New York	3235	[[-74.074958, 41.165854], [-74.036814, 41.213569]]
West Point township	Illinois	3236	[[-91.18975199999998, 40.252208], [-91.17299599999998, 40.257542]]
Jamestown township	Indiana	3237	[[-86.63874999999999, 39.920680999999995], [-86.61622600000001, 39.941053999999994]]
Saddle River borough	New Jersey	3237	[[-74.12126400000001, 41.004475], [-74.0743847, 41.050552]]
Jackson city	Minnesota	3238	[[-95.014436, 43.608567], [-94.96229500000001, 43.655086]]
Ravena village	New York	3238	[[-73.827176, 42.461907], [-73.79956000000001, 42.502476]]
Bishopville city	South Carolina	3238	[[-80.264352, 34.204622], [-80.230556, 34.236921]]
Plainview city	Minnesota	3239	[[-92.1896675, 44.155269], [-92.148604, 44.1772377]]
Okemah city	Oklahoma	3239	[[-96.324766, 35.427026], [-96.32205699999999, 35.427999]]
Sherman township	Michigan	3240	[[-88.29908300000001, 47.199727], [-88.10599699999999, 47.330079]]
Lawrence township	Michigan	3240	[[-86.06629300000002, 42.196456000000005], [-86.041498, 42.22891900000001]]
Upland borough	Pennsylvania	3242	[[-75.39133849999999, 39.8500787], [-75.3656, 39.862388]]
North Wales borough	Pennsylvania	3242	[[-75.2844975, 40.20361580000001], [-75.2641528, 40.2191695]]
Russell city	Kentucky	3244	[[-82.73515400000001, 38.485755000000005], [-82.67436099999999, 38.545196000000004]]
Kotzebue city	Alaska	3245	[[-162.62396559999996, 66.80451000000001], [-162.3857149, 66.95096240000001]]
Ripley city	West Virginia	3245	[[-81.73548799999999, 38.80109399999999], [-81.68732, 38.836805]]
Oakridge city	Oregon	3246	[[-122.45002000000001, 43.74813600000001], [-122.44963800000001, 43.74851300000001]]
Medina city	Washington	3246	[[-122.26573499999999, 47.5968469], [-122.22004829999999, 47.6577]]
Ingram borough	Pennsylvania	3248	[[-80.07854799999998, 40.440382], [-80.05537099999998, 40.449153]]
Oliver Springs town	Tennessee	3253	[[-84.366696, 36.01664399999999], [-84.29902700000001, 36.064578000000004]]
Norridgewock town	Maine	3254	[[-69.90359550000001, 44.6701076], [-69.73004990000001, 44.78519330000001]]
Galena city	Illinois	3255	[[-90.45837699999998, 42.395095000000005], [-90.400997, 42.442074]]
Dundee city	Oregon	3257	[[-123.02469300000001, 45.26453000000001], [-122.981538, 45.28611200000001]]
Howards Grove village	Wisconsin	3261	[[-87.83922300000002, 43.811102], [-87.80236809999998, 43.845375000000004]]
Midway city	Florida	3263	[[-84.518628, 30.523723199999996], [-84.51572999999999, 30.5273454]]
Hinton town	Oklahoma	3263	[[-98.37679199999998, 35.434819999999995], [-98.341736, 35.536259]]
Garnett city	Kansas	3264	[[-95.223118, 38.273663], [-95.20947, 38.280971]]
Lordstown village	Ohio	3266	[[-80.90619600000001, 41.1342263], [-80.810889, 41.203255000000006]]
Gray city	Georgia	3268	[[-83.585615, 32.973898], [-83.55441900000001, 32.998821]]
Clyde Hill city	Washington	3268	[[-122.2279984, 47.621007], [-122.20966100000001, 47.6432659]]
Breckenridge city	Minnesota	3270	[[-96.600415, 46.246639], [-96.569446, 46.29312000000001]]
Reserve township	Pennsylvania	3270	[[-80.004076, 40.466655], [-79.972174, 40.501919]]
Gravette city	Arkansas	3271	[[-94.472056, 36.396443999999995], [-94.412805, 36.437248]]
Heyburn city	Idaho	3275	[[-113.793488, 42.536179000000004], [-113.72511300000001, 42.575929]]
Berwyn Heights town	Maryland	3275	[[-76.9230872, 38.98489399999999], [-76.90179940000002, 39.00186299999999]]
Wellsboro borough	Pennsylvania	3275	[[-77.32388399999999, 41.72585900000001], [-77.280733, 41.76251000000001]]
Melbourne Beach town	Florida	3276	[[-80.5567454, 28.0528875], [-80.55292370000001, 28.0562535]]
Benton City city	Washington	3276	[[-119.50583799999998, 46.243618000000005], [-119.44779600000001, 46.286672]]
McCall city	Idaho	3278	[[-116.15344099999999, 44.86614], [-116.06475900000001, 44.934096]]
Muldrow town	Oklahoma	3279	[[-94.60898599999999, 35.39023], [-94.608404, 35.390951]]
Southampton village	New York	3280	[[-72.47746990000002, 40.8380172], [-72.35015729999999, 40.900422999999996]]
Louisiana city	Missouri	3281	[[-91.09511900000001, 39.413487999999994], [-91.02760300000001, 39.459604999999996]]
Pittsboro town	Indiana	3283	[[-86.4962711, 39.8498725], [-86.44439820000001, 39.8797409]]
Newburgh town	Indiana	3283	[[-87.349956, 37.939886599999994], [-87.34733779999999, 37.9437398]]
Vicksburg village	Michigan	3283	[[-85.55988199999999, 42.110528], [-85.51418300000002, 42.15084399999999]]
Riley township	Michigan	3284	[[-82.86694, 42.895246], [-82.73901000000001, 42.98668599999999]]
Newbern town	Tennessee	3284	[[-89.30742300000001, 36.090013000000006], [-89.225849, 36.145638000000005]]
Holton city	Kansas	3285	[[-95.75714900000001, 39.477439], [-95.74756830000001, 39.484973]]
Whispering Pines village	North Carolina	3285	[[-79.36506, 35.241445999999996], [-79.363818, 35.242874]]
Lebanon town	Virginia	3285	[[-82.121617, 36.879713], [-82.03454500000001, 36.914367999999996]]
Balcones Heights city	Texas	3286	[[-98.5594434, 29.482617599999994], [-98.54401050000001, 29.5017829]]
Hanceville city	Alabama	3288	[[-86.79550400000001, 34.035326000000005], [-86.730302, 34.086839999999995]]
Jefferson city	Oregon	3289	[[-123.0151, 44.707371], [-122.99634900000001, 44.72752500000001]]
Avon village	New York	3290	[[-77.77281599999999, 42.897462], [-77.725596, 42.932701]]
New Baden village	Illinois	3291	[[-89.733334, 38.52802200000001], [-89.68632199999999, 38.545823999999996]]
Iowa town	Louisiana	3291	[[-93.030456, 30.224674], [-92.99651300000002, 30.259985000000004]]
Mount Shasta city	California	3292	[[-122.3478311, 41.288683999999996], [-122.28711900000002, 41.348972]]
Pagedale city	Missouri	3292	[[-90.326519, 38.670048], [-90.295278, 38.690551000000006]]
Woodlawn village	Ohio	3292	[[-84.48962200000001, 39.24201500000001], [-84.45062000000001, 39.2668772]]
Marysville city	Kansas	3294	[[-96.648692, 39.859635], [-96.64772, 39.860176]]
Blairsville borough	Pennsylvania	3294	[[-79.272239, 40.419323], [-79.24394500000001, 40.443873999999994]]
Lakeland city	Georgia	3295	[[-83.09162600000002, 31.026697], [-83.05794, 31.055353]]
Fort Edward village	New York	3296	[[-73.60190809999999, 43.2514083], [-73.56826380000001, 43.27917000000001]]
Priceville town	Alabama	3297	[[-86.920176, 34.49151500000001], [-86.842656, 34.558329]]
Auburn city	Nebraska	3299	[[-95.838816, 40.400702], [-95.83723900000001, 40.401108]]
Perham city	Minnesota	3300	[[-95.56159900000002, 46.58662699999999], [-95.560218, 46.587647999999994]]
Spring City borough	Pennsylvania	3301	[[-75.558109, 40.166234], [-75.53182400000001, 40.1865511]]
Mingo Junction village	Ohio	3302	[[-80.639185, 40.3047499], [-80.60124300000001, 40.348099]]
Reno city	Texas	3302	[[-97.62217799999998, 32.920435000000005], [-97.5435671, 32.974819999999994]]
Colon township	Michigan	3303	[[-85.346568, 41.9447137], [-85.30890649999999, 41.970848]]
Baldwin city	Georgia	3304	[[-83.59010900000001, 34.454322], [-83.520973, 34.508295000000004]]
Sugar Creek city	Missouri	3304	[[-94.460732, 39.102186], [-94.3340589, 39.175983]]
Moreland Hills village	Ohio	3306	[[-81.46134900000001, 41.4220662], [-81.391394, 41.462104000000004]]
Smithfield township	Ohio	3306	[[-80.792045, 40.262437000000006], [-80.76101700000001, 40.280059]]
Spencer town	North Carolina	3308	[[-80.402195, 35.70478], [-80.396487, 35.70891800000001]]
Flat Rock village	North Carolina	3311	[[-82.50104400000001, 35.240840999999996], [-82.41955500000002, 35.29774200000001]]
Woodville township	Ohio	3311	[[-83.378253, 41.442779], [-83.34789300000001, 41.459025999999994]]
Winnsboro town	South Carolina	3311	[[-81.102099, 34.386551], [-81.101194, 34.38726099999999]]
Barron city	Wisconsin	3311	[[-91.87308099999998, 45.389752], [-91.81722300000003, 45.41676]]
Georgetown city	Illinois	3312	[[-87.646581, 39.965225000000004], [-87.622603, 39.98764499999999]]
Estacada city	Oregon	3313	[[-122.3508548, 45.2805435], [-122.314082, 45.31526149999999]]
West Point town	Virginia	3314	[[-76.833769, 37.517593999999995], [-76.777131, 37.579598000000004]]
Annandale city	Minnesota	3315	[[-94.12995099999999, 45.280408], [-94.121675, 45.283095]]
Fort Fairfield town	Maine	3321	[[-67.85880399999999, 46.753719000000004], [-67.807705, 46.781792]]
Mount Oliver borough	Pennsylvania	3321	[[-79.99190800000001, 40.40573800000001], [-79.980801, 40.41848139999999]]
Haughton town	Louisiana	3325	[[-93.537879, 32.488062], [-93.48570199999999, 32.553394]]
Clinton town	Maine	3325	[[-69.524206, 44.620323000000006], [-69.442608, 44.69007800000001]]
Gunnison city	Utah	3325	[[-111.836909, 39.137904], [-111.78743, 39.17210500000001]]
Windermere town	Florida	3327	[[-81.51371300000001, 28.492246999999995], [-81.512583, 28.493415]]
West Point city	Nebraska	3327	[[-96.72537599999998, 41.818597], [-96.687021, 41.85780299999999]]
Nash city	Texas	3328	[[-94.14751900000002, 33.423243], [-94.10429, 33.45602099999999]]
Sleepy Hollow village	Illinois	3329	[[-88.3391569, 42.078746800000005], [-88.29100300000002, 42.1030932]]
Ferriday town	Louisiana	3330	[[-91.569168, 31.616526], [-91.544588, 31.655264000000003]]
Durand city	Michigan	3330	[[-84.007577, 42.8960104], [-83.97252, 42.930557]]
Nicholls city	Georgia	3331	[[-82.64652600000001, 31.505505], [-82.62705799999999, 31.533654000000002]]
Hollywood Park town	Texas	3331	[[-98.5019003, 29.586570499999997], [-98.471361, 29.608672199999997]]
Crestview Hills city	Kentucky	3332	[[-84.59106900000002, 39.012226], [-84.53896, 39.04378]]
Fulton city	Illinois	3333	[[-90.16980799999999, 41.83982699999999], [-90.142943, 41.882118000000006]]
Waterloo city	Wisconsin	3333	[[-89.0096387, 43.16872690000001], [-88.9702443, 43.197811200000004]]
Long Prairie city	Minnesota	3334	[[-94.887206, 45.9541283], [-94.835024, 45.99819300000001]]
Oakwood township	Illinois	3336	[[-87.78495300000002, 40.092059000000006], [-87.76825600000001, 40.12834600000001]]
Spearman city	Texas	3336	[[-101.200537, 36.214082999999995], [-101.189843, 36.22843600000001]]
Lindsborg city	Kansas	3338	[[-97.68538779999997, 38.563370000000006], [-97.65747139999999, 38.590868]]
River Falls city	Wisconsin	3339	[[-92.646828, 44.830017], [-92.63944699999999, 44.83388599999999]]
Cassville city	Missouri	3340	[[-93.876144, 36.664874], [-93.874516, 36.666498000000004]]
Cuba city	Missouri	3340	[[-91.41362400000003, 38.052992], [-91.40990000000001, 38.05507]]
Bamberg town	South Carolina	3342	[[-81.054942, 33.282591000000004], [-81.005419, 33.321861999999996]]
Moulton city	Alabama	3343	[[-87.31682300000001, 34.455236], [-87.24889300000001, 34.515445]]
Heavener city	Oklahoma	3343	[[-94.62871599999998, 34.865873], [-94.58887499999999, 34.919045999999994]]
Winnsboro city	Texas	3343	[[-95.313197, 32.932774], [-95.264038, 32.97726599999999]]
Middleville village	Michigan	3344	[[-85.49716700000002, 42.703699], [-85.44680100000001, 42.72557600000001]]
Warsaw village	New York	3347	[[-78.157904, 42.724568000000005], [-78.124884, 42.761092000000005]]
Karnes City city	Texas	3350	[[-97.91360500000002, 28.871689], [-97.883084, 28.904391999999998]]
Ossian town	Indiana	3353	[[-85.179669, 40.865668], [-85.15546199999999, 40.88995]]
Lincoln Heights village	Ohio	3354	[[-84.467832, 39.23557500000001], [-84.44577799999999, 39.250193]]
Vinton town	Louisiana	3356	[[-93.600281, 30.169342999999998], [-93.56196500000001, 30.213068000000003]]
Lutcher town	Louisiana	3362	[[-90.732783, 30.033412], [-90.68904269999999, 30.098621999999995]]
Jasper town	Tennessee	3362	[[-85.653019, 35.024996], [-85.59240799999999, 35.10362]]
Islandia village	New York	3363	[[-73.19729300000002, 40.79547800000001], [-73.150589, 40.8174129]]
Mount Pleasant city	Utah	3363	[[-111.483698, 39.51902], [-111.437728, 39.554852999999994]]
Glasgow city	Montana	3364	[[-106.65041839999999, 48.188658600000004], [-106.61272819999999, 48.21237800000001]]
Stanhope borough	New Jersey	3364	[[-74.720272, 40.899141], [-74.68341, 40.926068]]
Sharpsburg borough	Pennsylvania	3365	[[-79.94007400000001, 40.4897], [-79.90776140000001, 40.498874]]
Masontown borough	Pennsylvania	3365	[[-79.92879099999999, 39.838226], [-79.889594, 39.857502999999994]]
Edcouch city	Texas	3365	[[-97.977181, 26.286612999999996], [-97.94481000000002, 26.30122]]
Cohoctah township	Michigan	3368	[[-84.039517, 42.685442], [-83.91736700000001, 42.780820999999996]]
Etna borough	Pennsylvania	3368	[[-79.95827799999999, 40.488757], [-79.93843199999999, 40.508605]]
Duncan town	South Carolina	3369	[[-82.10936699999999, 34.91646899999999], [-82.104763, 34.919956]]
Waldron city	Arkansas	3372	[[-94.1166405, 34.8741376], [-94.0514922, 34.929358500000006]]
Holland town	New York	3374	[[-78.58070699999999, 42.62514000000001], [-78.518846, 42.663323000000005]]
Wellsville village	Ohio	3374	[[-80.67050099999999, 40.58248], [-80.632533, 40.619471]]
West Liberty city	Kentucky	3375	[[-83.29401900000002, 37.892309000000004], [-83.238799, 37.932527]]
Beulah city	North Dakota	3376	[[-101.78424600000001, 47.267765000000004], [-101.783276, 47.269865]]
Gibson City city	Illinois	3378	[[-88.387317, 40.451147999999996], [-88.38378699999998, 40.456714]]
Tipton city	Missouri	3378	[[-92.79799100000001, 38.643409], [-92.764972, 38.67071500000001]]
Tuckerton borough	New Jersey	3378	[[-74.35070599999999, 39.57531000000001], [-74.310246, 39.6168999]]
Palmyra village	New York	3381	[[-77.24677199999999, 43.0512149], [-77.213368, 43.06873800000001]]
Boardman city	Oregon	3383	[[-119.726638, 45.81605], [-119.659249, 45.853927999999996]]
Greensboro city	Georgia	3384	[[-83.174273, 33.548655000000004], [-83.169004, 33.55362099999999]]
Hubbard city	Oregon	3386	[[-122.816568, 45.171959], [-122.79756600000002, 45.192085000000006]]
Canton city	South Dakota	3386	[[-96.62879759999998, 43.29269830000001], [-96.5494301, 43.315435]]
West Lake Hills city	Texas	3386	[[-97.802165, 30.274287], [-97.80182500000001, 30.275658]]
Mayfield village	Ohio	3387	[[-81.46324700000001, 41.530692], [-81.419936, 41.569954200000005]]
Mabank town	Texas	3388	[[-96.177999, 32.337968], [-96.055069, 32.401357]]
Kenedy city	Texas	3388	[[-97.870134, 28.795051], [-97.832295, 28.834335000000003]]
Alamo town	Georgia	3389	[[-82.80012450000001, 32.1356145], [-82.7593243, 32.157273499999995]]
Ely city	Minnesota	3390	[[-91.880956, 47.89025], [-91.82875299999999, 47.918997]]
Piney Point Village city	Texas	3391	[[-95.5286142, 29.742179999999998], [-95.504475, 29.777825000000004]]
Maiden town	North Carolina	3392	[[-81.21629500000002, 35.606482], [-81.215489, 35.607143]]
Clifton city	Texas	3392	[[-97.603949, 31.769434999999998], [-97.56536999999999, 31.796727999999998]]
Virden city	Illinois	3393	[[-89.767498, 39.519985], [-89.76009900000001, 39.520584]]
Wewoka city	Oklahoma	3395	[[-96.5117, 35.12234900000001], [-96.47652900000001, 35.168648000000005]]
Freedom township	Pennsylvania	3395	[[-80.266081, 40.674194], [-80.242784, 40.69538000000001]]
Chandler town	Indiana	3396	[[-87.401871, 38.022043000000004], [-87.350186, 38.051055]]
Manti city	Utah	3396	[[-111.65053699999999, 39.25385], [-111.62138799999998, 39.283078]]
Fryeburg town	Maine	3397	[[-70.99696100000001, 44.0000885], [-70.94620800000001, 44.037628999999995]]
Cleves village	Ohio	3400	[[-84.762809, 39.151558], [-84.727707, 39.177588]]
Corunna city	Michigan	3401	[[-84.138561, 42.969273], [-84.08903099999999, 42.998813000000006]]
Kiel city	Wisconsin	3402	[[-88.05397699999999, 43.905354], [-87.99759700000001, 43.929214]]
